"","Product","Harvest.Year","Harvest.Season","Grow.Out.Method","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Scallop0","Scallop1","Scallop2","Scallop3","Scallop4","Scallop5","Scallop6","Scallop7","Scallop8","Scallop9","Scallop10","Discount.Rate","Sea.Days"
"924",320000,"4 Years (August-October only)","August-October","Ear Hanging",434926.72,233399.57,375103.11,265177.84,297684.87,297684.87,297684.87,297684.87,297684.87,297684.87,297684.87,0,0,0,0,7973940.78,7973940.78,7973940.78,7973940.78,7973940.78,7973940.78,7973940.78,0.12,189
"925",330000,"4 Years (August-October only)","August-October","Ear Hanging",435539.26,236989.29,379694.57,269902.01,303447.37,303447.37,303447.37,303447.37,303447.37,303447.37,303447.37,0,0,0,0,8223134.4,8223134.4,8223134.4,8223134.4,8223134.4,8223134.4,8223134.4,0.12,196
"926",340000,"4 Years (August-October only)","August-October","Ear Hanging",444439.35,240130.23,382190.48,272530.61,307114.31,307114.31,307114.31,307114.31,307114.31,307114.31,307114.31,0,0,0,0,8472328.02,8472328.02,8472328.02,8472328.02,8472328.02,8472328.02,8472328.02,0.12,200
"927",350000,"4 Years (August-October only)","August-October","Ear Hanging",445051.9,243719.96,386781.94,277254.77,312876.81,312876.81,312876.81,312876.81,312876.81,312876.81,312876.81,0,0,0,0,8721521.64,8721521.64,8721521.64,8721521.64,8721521.64,8721521.64,8721521.64,0.12,207
"928",360000,"4 Years (August-October only)","August-October","Ear Hanging",445633.65,245542.56,388241.42,278845.23,315515.97,315515.97,315515.97,315515.97,315515.97,315515.97,315515.97,0,0,0,0,8970672.75,8970672.75,8970672.75,8970672.75,8970672.75,8970672.75,8970672.75,0.12,210
"929",370000,"4 Years (August-October only)","August-October","Ear Hanging",453976.54,249862.63,393563.23,284299.74,322008.82,322008.82,322008.82,322008.82,322008.82,322008.82,322008.82,0,0,0,0,9219866.37,9219866.37,9219866.37,9219866.37,9219866.37,9219866.37,9219866.37,0.12,217
"930",380000,"4 Years (August-October only)","August-October","Ear Hanging",454558.29,251685.23,395740.65,286609.86,325357.27,325357.27,325357.27,325357.27,325357.27,325357.27,325357.27,0,0,0,0,9469059.99,9469059.99,9469059.99,9469059.99,9469059.99,9469059.99,9469059.99,0.12,220
"931",390000,"4 Years (August-October only)","August-October","Ear Hanging",456052.84,256156.96,401143.11,293554.69,333350.8,333350.8,333350.8,333350.8,333350.8,333350.8,333350.8,0,0,0,0,9718253.61,9718253.61,9718253.61,9718253.61,9718253.61,9718253.61,9718253.61,0.12,234
"953",50000,"4 Years (August-October only)","August-October","Lantern Net",367573.26,155163.5,250086.65,191415.64,186383.32,186383.32,186383.32,186383.32,186383.32,186383.32,186383.32,0,0,0,0,1201669,1201669,1201669,1201669,1201669,1201669,1201669,0.12,58
"954",60000,"4 Years (August-October only)","August-October","Lantern Net",368247.41,156994.5,255904.13,199298.91,193260.13,193260.13,193260.13,193260.13,193260.13,193260.13,193260.13,0,0,0,0,1442011,1442011,1442011,1442011,1442011,1442011,1442011,0.12,66
"955",70000,"4 Years (August-October only)","August-October","Lantern Net",376651.9,161320.17,264863.19,209029.92,201984.67,201984.67,201984.67,201984.67,201984.67,201984.67,201984.67,0,0,0,0,1682353,1682353,1682353,1682353,1682353,1682353,1682353,0.12,76
"956",80000,"4 Years (August-October only)","August-October","Lantern Net",377295.25,163148.37,270677.87,216910.4,208858.68,208858.68,208858.68,208858.68,208858.68,208858.68,208858.68,0,0,0,0,1922695,1922695,1922695,1922695,1922695,1922695,1922695,0.12,84
"957",90000,"4 Years (August-October only)","August-October","Lantern Net",385699.74,165709.72,277225.69,225524.01,216465.84,216465.84,216465.84,216465.84,216465.84,216465.84,216465.84,0,0,0,0,2162996,2162996,2162996,2162996,2162996,2162996,2162996,0.12,92
"958",100000,"4 Years (August-October only)","August-October","Lantern Net",387255.89,170187.04,286336.41,236700.53,226635.89,226635.89,226635.89,226635.89,226635.89,226635.89,226635.89,0,0,0,0,2403338,2403338,2403338,2403338,2403338,2403338,2403338,0.12,107
"959",110000,"4 Years (August-October only)","August-October","Lantern Net",396130.84,173218.85,293354.69,245784.61,234713.51,234713.51,234713.51,234713.51,234713.51,234713.51,234713.51,0,0,0,0,2643680,2643680,2643680,2643680,2643680,2643680,2643680,0.12,116
"960",120000,"4 Years (August-October only)","August-October","Lantern Net",396804.99,176814.18,301583.42,256079.14,244001.57,244001.57,244001.57,244001.57,244001.57,244001.57,244001.57,0,0,0,0,2884022,2884022,2884022,2884022,2884022,2884022,2884022,0.12,128
"961",130000,"4 Years (August-October only)","August-October","Lantern Net",397479.14,178645.18,307400.9,262668.56,249584.52,249584.52,249584.52,249584.52,249584.52,249584.52,249584.52,0,0,0,0,3124364,3124364,3124364,3124364,3124364,3124364,3124364,0.12,134
"962",140000,"4 Years (August-October only)","August-October","Lantern Net",405883.63,182970.84,316359.96,273693.42,259602.92,259602.92,259602.92,259602.92,259602.92,259602.92,259602.92,0,0,0,0,3364665,3364665,3364665,3364665,3364665,3364665,3364665,0.12,146
"963",150000,"4 Years (August-October only)","August-October","Lantern Net",407145.78,185389.85,322765.44,282164.69,267067.73,267067.73,267067.73,267067.73,267067.73,267067.73,267067.73,0,0,0,0,3605007,3605007,3605007,3605007,3605007,3605007,3605007,0.12,156
"964",160000,"4 Years (August-October only)","August-October","Lantern Net",415519.47,187948.39,329310.46,290775.51,274672.09,274672.09,274672.09,274672.09,274672.09,274672.09,274672.09,0,0,0,0,3845349,3845349,3845349,3845349,3845349,3845349,3845349,0.12,164
"965",170000,"4 Years (August-October only)","August-October","Lantern Net",416193.62,191543.72,337539.18,301070.03,283960.15,283960.15,283960.15,283960.15,283960.15,283960.15,283960.15,0,0,0,0,4085691,4085691,4085691,4085691,4085691,4085691,4085691,0.12,176
"966",180000,"4 Years (August-October only)","August-October","Lantern Net",424598.11,194105.06,344087,309683.65,291567.3,291567.3,291567.3,291567.3,291567.3,291567.3,291567.3,0,0,0,0,4326033,4326033,4326033,4326033,4326033,4326033,4326033,0.12,184
"967",190000,"4 Years (August-October only)","August-October","Lantern Net",425272.26,197700.39,352315.72,318684.31,299561.5,299561.5,299561.5,299561.5,299561.5,299561.5,299561.5,0,0,0,0,4566375,4566375,4566375,4566375,4566375,4566375,4566375,0.12,194
"968",200000,"4 Years (August-October only)","August-October","Lantern Net",434558.75,201143.73,359745.54,328179.93,308050.65,308050.65,308050.65,308050.65,308050.65,308050.65,308050.65,0,0,0,0,4806676,4806676,4806676,4806676,4806676,4806676,4806676,0.12,205
"969",210000,"4 Years (August-October only)","August-October","Lantern Net",435703.36,205209.52,368444.73,338944.92,317809.17,317809.17,317809.17,317809.17,317809.17,317809.17,317809.17,0,0,0,0,5047018,5047018,5047018,5047018,5047018,5047018,5047018,0.12,218
"970",220000,"4 Years (August-October only)","August-October","Lantern Net",444107.85,207770.87,374992.55,347558.53,324592.93,324592.93,324592.93,324592.93,324592.93,324592.93,324592.93,0,0,0,0,5287360,5287360,5287360,5287360,5287360,5287360,5287360,0.12,225
